Ticker,Sector Code,Sector,IDX Sector,Sector Index,Subsector,Industry,Subindustry,Company Name,Source
SMDM,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,Suryamas Dutamakmur Tbk,IDX Live
SMDR,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,Samudera Indonesia Tbk,IDX Live
SMGA,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Logam & Mineral,Logam & Mineral Lainnya,PT Sumber Mineral Global Abadi Tbk,IDX Live
SMGR,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Material Konstruksi,Material Konstruksi,Semen Indonesia (Persero) Tbk,IDX Live
SMIL,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Mesin,Mesin Konstruksi & Kendaraan Berat,PT Sarana Mitra Luas Tbk,IDX Live
SMKL,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,PT Satyamitra Kemas Lestari Tbk,IDX Live
SMKM,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Sumber Mas Konstruksi Tbk,IDX Live
SMLE,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Barang Kimia,Barang Kimia Dasar,PT Sinergi Multi Lestarindo Tbk,IDX Live
SMMA,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,PT Sinar Mas Multiartha Tbk,IDX Live
SMMT,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Produksi Batu Bara,GOLDEN EAGLE ENERGY Tbk,IDX Live
SMRA,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Summarecon Agung Tbk,IDX Live
SMRU,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",SMR Utama Tbk,IDX Live
SMSM,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Otomotif & Komponen Otomotif,Komponen Otomotif,Suku Cadang Otomotif,Selamat Sempurna Tbk,IDX Live
SNLK,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",PT Sunter Lakeside Hotel Tbk.,IDX Live
SOCI,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Minyak & Gas,Penyimpanan & Distribusi Minyak & Gas,PT Soechi Lines Tbk. ,IDX Live
SOFA,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Barang Rumah Tangga,Barang Rumah Tangga,Produsen Furnitur Rumah,PT Solusi Environment Asia Tbk,IDX Live
SOHO,F,Healthcare,Kesehatan,IDXHEALTH,Farmasi & Riset Kesehatan,Farmasi,Farmasi,PT Soho Global Health Tbk,IDX Live
SOLA,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Material Konstruksi,Material Konstruksi,PT Xolare RCR Energy Tbk,IDX Live
SONA,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Department Store,Department Store,Sona Topas Tourism Industry Tbk,IDX Live
SOSS,C,Industrials,Perindustrian,IDXINDUST,Jasa Perindustrian,Jasa Profesional,Jasa Personalia,PT ALSOK Indonesia Services Tbk,IDX Live
SOTS,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",PT Satria Mega Kencana Tbk.,IDX Live
SOUL,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Minuman,Minuman Ringan,PT Mitra Tirta Buwana Tbk,IDX Live
SPMA,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,Suparma Tbk,IDX Live
SPRE,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,Tekstil,PT Soraya Berjaya Indonesia Tbk,IDX Live
SPTO,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Produk & Perlengkapan Bangunan,Produk & Perlengkapan Bangunan,PT Surya Pertiwi Tbk,IDX Live
SQMI,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Logam & Mineral,Emas,Wilton Makmur Indonesia Tbk,IDX Live
SRAJ,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Penyedia Jasa Kesehatan,Penyedia Jasa Kesehatan,Sejahteraraya Anugrahjaya Tbk,IDX Live
SRIL,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,Tekstil,PT Sri Rejeki Isman Tbk,IDX Live
SRSN,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Barang Kimia,Barang Kimia Dasar,Indo Acidatama Tbk,IDX Live
SRTG,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Investasi,PT Saratoga Investama Sedaya Tbk.,IDX Live
SSIA,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Surya Semesta Internusa Tbk,IDX Live
SSMS,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Sawit Sumbermas Sarana Tbk. ,IDX Live
SSTM,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,Tekstil,Sunson Textile Manufacturer Tbk,IDX Live
STAA,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Sumber Tani Agung Resources Tbk,IDX Live
STAR,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,PT Buana Artha Anugerah Tbk.,IDX Live
STRK,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Minuman,Minuman Keras,PT Lovina Beach Brewery Tbk.,IDX Live
STTP,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,PT Siantar Top Tbk,IDX Live
SUGI,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Minyak & Gas,Produksi & Penyulingan Minyak & Gas,Sugih Energy Tbk,IDX Live
SULI,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Perhutanan & Kertas,Kayu,PT SLJ Global Tbk,IDX Live
SUNI,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",PT Sunindo Pratama Tbk,IDX Live
SUPA,G,Financials,Keuangan,IDXFINANCE,Bank,Bank,Bank,PT Super Bank Indonesia Tbk,IDX Live
SUPR,J,Infrastructures,Infrastruktur,IDXINFRA,Telekomunikasi,Jasa Telekomunikasi Nirkabel,Jasa Telekomunikasi Nirkabel,Solusi Tunas Pratama Tbk,IDX Live
SURE,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Minyak & Gas,Produksi & Penyulingan Minyak & Gas,PT Super Energy Tbk.,IDX Live
SURI,F,Healthcare,Kesehatan,IDXHEALTH,Jasa & Peralatan Kesehatan,Peralatan & Perlengkapan Kesehatan,Penyedia & Distribusi Perlengkapan Kesehatan,PT Maja Agung Latexindo Tbk.,IDX Live
SWAT,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Perhutanan & Kertas,Kertas,PT Sriwahana Adityakarta Tbk.,IDX Live
SWID,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Jasa Konsumen,Pariwisata & Rekreasi,"Hotel, Resor & Kapal Pesiar",PT Saraswanti Indoland Development Tbk,IDX Live
TALF,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,PT Tunas Alfin Tbk,IDX Live
TAMA,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Lancartama Sejati Tbk.,IDX Live
TAMU,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",PT Pelayaran Tamarin Samudra Tbk.,IDX Live
TAPG,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Triputra Agro Persada Tbk.,IDX Live
TARA,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Agung Semesta Sejahtera Tbk,IDX Live
TAXI,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Transportasi,Pengangkutan Darat Penumpang,Transportasi Jalanan,Express Transindo Utama Tbk,IDX Live
TAYS,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,PT Jaya Swarasa Agung Tbk,IDX Live
TBIG,J,Infrastructures,Infrastruktur,IDXINFRA,Telekomunikasi,Jasa Telekomunikasi Nirkabel,Jasa Telekomunikasi Nirkabel,PT Tower Bersama Infrastructure Tbk,IDX Live
TBLA,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,Tunas Baru Lampung Tbk,IDX Live
TBMS,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Logam & Mineral,Tembaga,Tembaga Mulia Semanan Tbk,IDX Live
TCID,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Produk Rumah Tangga Tidak Tahan Lama,Produk Perawatan Tubuh,Produk Perawatan Tubuh,Mandom Indonesia Tbk,IDX Live
TCPI,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,PT Transcoal Pacific Tbk.,IDX Live
TDPM,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Barang Kimia,Barang Kimia Dasar,PT Tianrong Chemicals Industry Tbk,IDX Live
TEBE,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,PT Dana Brata Luhur Tbk.,IDX Live
TECH,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Jasa & Konsultan TI,Jasa & Konsultan TI,PT Indosterling Technomedia Tbk,IDX Live
TELE,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Distributor Barang Konsumen,Distributor Barang Konsumen,PT Omni Inovasi Indonesia Tbk,IDX Live
TFAS,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Aplikasi & Jasa Internet,Aplikasi & Jasa Internet,PT Telefast Indonesia Tbk.,IDX Live
TFCO,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,Tekstil,Tifico Fiber Indonesia Tbk,IDX Live
TGKA,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,Tigaraksa Satria Tbk,IDX Live
TGRA,J,Infrastructures,Infrastruktur,IDXINFRA,Utilitas,Utilitas Listrik,Utilitas Listrik,PT Terregra Asia Energy,IDX Live
TGUK,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Produk Susu Olahan,PT Platinum Wahab Nusantara Tbk.,IDX Live
TIFA,G,Financials,Keuangan,IDXFINANCE,Jasa Pembiayaan,Pembiayaan Konsumen,Pembiayaan Konsumen,KDB Tifa Finance Tbk,IDX Live
TINS,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Logam & Mineral,Logam & Mineral Lainnya,PT TIMAH (Persero) Tbk,IDX Live
TIRA,C,Industrials,Perindustrian,IDXINDUST,Jasa Perindustrian,Perdagangan Aneka Barang Perindustrian,Perdagangan Aneka Barang Perindustrian,Tira Austenite Tbk,IDX Live
TIRT,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Perhutanan & Kertas,Kayu,Tirta Mahakam Resources Tbk,IDX Live
TKIM,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Perhutanan & Kertas,Kertas,Pabrik Kertas Tjiwi Kimia Tbk,IDX Live
TLDN,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,PT Teladan Prima Agro Tbk,IDX Live
TLKM,J,Infrastructures,Infrastruktur,IDXINFRA,Telekomunikasi,Jasa Telekomunikasi,Jasa Telekomunikasi Terintegrasi,PT Telkom Indonesia (Persero) Tbk,IDX Live
TMAS,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Temas Tbk.,IDX Live
TMPO,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Media & Hiburan,Media,Penerbitan,Tempo Inti Media Tbk,IDX Live
TNCA,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Trimuda Nuansa Citra Tbk.,IDX Live
TOBA,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Produksi Batu Bara,PT TBS Energi Utama Tbk,IDX Live
TOOL,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Ritel Khusus,Ritel Barang Rumah Tangga,PT Rohartindo Nusantara Luas Tbk,IDX Live
TOPS,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Totalindo Eka Persada Tbk.,IDX Live
TOSK,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Aplikasi & Jasa Internet,Aplikasi & Jasa Internet,PT Topindo Solusi Komunika Tbk.,IDX Live
TOTL,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,Total Bangun Persada Tbk,IDX Live
TOTO,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Produk & Perlengkapan Bangunan,Produk & Perlengkapan Bangunan,Surya Toto Indonesia Tbk,IDX Live
TOWR,J,Infrastructures,Infrastruktur,IDXINFRA,Telekomunikasi,Jasa Telekomunikasi Nirkabel,Jasa Telekomunikasi Nirkabel,Sarana Menara Nusantara Tbk,IDX Live
TOYS,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Barang Rekreasi,Peralatan Olah Raga & Barang Hobi,Peralatan Olah Raga & Barang Hobi,PT Sunindo Adipersada Tbk.,IDX Live
TPIA,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Barang Kimia,Barang Kimia Dasar,PT Chandra Asri Pacific Tbk,IDX Live
TPMA,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Distribusi Batu Bara,Trans Power Marine Tbk,IDX Live
TRAM,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara",Batu Bara,Produksi Batu Bara,Trada Alam Minera Tbk.,IDX Live
TRGU,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Makanan Olahan,PT Cerestar Indonesia Tbk,IDX Live
TRIL,C,Industrials,Perindustrian,IDXINDUST,Jasa Perindustrian,Perdagangan Aneka Barang Perindustrian,Perdagangan Aneka Barang Perindustrian,Triwira Insanlestari Tbk,IDX Live
TRIM,G,Financials,Keuangan,IDXFINANCE,Jasa Investasi,Jasa Investasi,Bank Investasi & Perantara Perdagangan,PT Trimegah Sekuritas Indonesia Tbk,IDX Live
TRIN,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Perintis Triniti Properti Tbk,IDX Live
TRIO,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Ritel Khusus,Ritel Elektronik,Trikomsel Oke Tbk,IDX Live
TRIS,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,"Pakaian, Aksesoris, & Tas",Trisula International Tbk,IDX Live
TRJA,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Transportasi,Pengangkutan Darat Penumpang,Transportasi Jalanan,PT Transkon Jaya Tbk.,IDX Live
TRON,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Perangkat Lunak,Perangkat Lunak,PT Teknologi Karya Digital Nusa Tbk.,IDX Live
TRST,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Wadah & Kemasan,Wadah & Kemasan,Trias Sentosa Tbk,IDX Live
TRUE,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Triniti Dinamik Tbk,IDX Live
TRUK,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT Guna Timur Raya Tbk.,IDX Live
TRUS,G,Financials,Keuangan,IDXFINANCE,Jasa Pembiayaan,Pembiayaan Konsumen,Pembiayaan Konsumen,Trust Finance Indonesia Tbk,IDX Live
TSPC,F,Healthcare,Kesehatan,IDXHEALTH,Farmasi & Riset Kesehatan,Farmasi,Farmasi,Tempo Scan Pacific Tbk,IDX Live
TUGU,G,Financials,Keuangan,IDXFINANCE,Asuransi,Asuransi,Asuransi Umum,PT Asuransi Tugu Pratama Indonesia Tbk,IDX Live
TYRE,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Otomotif & Komponen Otomotif,Komponen Otomotif,Ban,PT King Tire Indonesia Tbk.,IDX Live
UANG,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Pakuan Tbk,IDX Live
UCID,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Produk Rumah Tangga Tidak Tahan Lama,Produk Perawatan Tubuh,Produk Perawatan Tubuh,PT Uni-Charm Indonesia Tbk.,IDX Live
UDNG,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,"Ikan, Daging & Produk Unggas",PT Agro Bahari Nusantara Tbk,IDX Live
UFOE,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Perdagangan Ritel,Ritel Khusus,Ritel Elektronik,PT Damai Sejahtera Abadi Tbk,IDX Live
ULTJ,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Makanan Olahan,Produk Susu Olahan,PT Ultrajaya Milk Industry & Trading Company Tbk,IDX Live
UNIC,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Barang Kimia,Barang Kimia Dasar,Unggul Indah Cahaya Tbk,IDX Live
UNIQ,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",PT Ulima Nitra Tbk,IDX Live
UNIT,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Pakaian & Barang Mewah,Pakaian & Barang Mewah,Tekstil,Nusantara Inti Corpora Tbk,IDX Live
UNSP,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,Bakrie Sumatera Plantations Tbk,IDX Live
UNTD,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Barang Rekreasi,Peralatan Olah Raga & Barang Hobi,Peralatan Olah Raga & Barang Hobi,PT Terang Dunia Internusa Tbk.,IDX Live
UNTR,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Mesin,Mesin Konstruksi & Kendaraan Berat,United Tractors Tbk,IDX Live
UNVR,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Produk Rumah Tangga Tidak Tahan Lama,Produk Perawatan Tubuh,Produk Perawatan Tubuh,Unilever Indonesia Tbk,IDX Live
URBN,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Urban Jakarta Propertindo Tbk.,IDX Live
UVCR,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Aplikasi & Jasa Internet,Aplikasi & Jasa Internet,PT Trimegah Karya Pratama Tbk.,IDX Live
VAST,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Vastland Indonesia Tbk,IDX Live
VERN,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Media & Hiburan,Hiburan & Film,Hiburan & Film,PT Verona Indah Pictures Tbk,IDX Live
VICI,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Produk Rumah Tangga Tidak Tahan Lama,Produk Perawatan Tubuh,Produk Perawatan Tubuh,PT Victoria Care Indonesia Tbk,IDX Live
VICO,G,Financials,Keuangan,IDXFINANCE,Perusahaan Holding & Investasi,Perusahaan Holding & Investasi,Perusahaan Holding Keuangan,PT Victoria Investama Tbk.,IDX Live
VINS,G,Financials,Keuangan,IDXFINANCE,Asuransi,Asuransi,Asuransi Umum,PT Victoria Insurance Tbk.,IDX Live
VISI,C,Industrials,Perindustrian,IDXINDUST,Jasa Perindustrian,Jasa Komersial,Peralatan Kantor,PT Satu Visi Putra Tbk.,IDX Live
VIVA,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Media & Hiburan,Media,Penyiaran,PT Visi Media Asia Tbk,IDX Live
VKTR,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Otomotif & Komponen Otomotif,Komponen Otomotif,Suku Cadang Otomotif,PT VKTR Teknologi Mobilitas Tbk,IDX Live
VOKS,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Kelistrikan,Komponen & Peralatan Kelistrikan,Voksel Electric Tbk,IDX Live
VRNA,G,Financials,Keuangan,IDXFINANCE,Jasa Pembiayaan,Pembiayaan Konsumen,Pembiayaan Konsumen,PT Mizuho Leasing Indonesia Tbk,IDX Live
VTNY,G,Financials,Keuangan,IDXFINANCE,Jasa Pembiayaan,Pembiayaan Konsumen,Pembiayaan Konsumen,PT Venteny Fortuna International Tbk,IDX Live
WAPO,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,Perkebunan & Tanaman Pangan,Wahana Pronatural Tbk,IDX Live
WBSA,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Logistik & Pengantaran,Logistik & Pengantaran,Logistik & Pengantaran,PT BSA Logistics Indonesia Tbk,IDX Live
WEGE,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Wijaya Karya Bangunan Gedung Tbk.,IDX Live
WEHA,K,Transportation & Logistics,Transportasi & Logistik,IDXTRANS,Transportasi,Pengangkutan Darat Penumpang,Transportasi Jalanan,PT WEHA Transportasi Indonesia Tbk,IDX Live
WGSH,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Perangkat Lunak,Perangkat Lunak,PT Wira Global Solusi Tbk,IDX Live
WICO,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Perdagangan Ritel Barang Primer,Perdagangan Ritel Barang Primer,Ritel & Distributor Makanan,Wicaksana Overseas International Tbk,IDX Live
WIDI,C,Industrials,Perindustrian,IDXINDUST,Barang Perindustrian,Mesin,Mesin Konstruksi & Kendaraan Berat,PT Widiant Jaya Krenindo Tbk.,IDX Live
WIFI,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Aplikasi & Jasa Internet,Aplikasi & Jasa Internet,PT Solusi Sinergi Digital Tbk,IDX Live
WIIM,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Rokok,Rokok,Rokok,Wismilak Inti Makmur Tbk,IDX Live
WIKA,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Wijaya Karya (Persero) Tbk,IDX Live
WINE,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Minuman,Minuman Keras,PT Hatten Bali Tbk,IDX Live
WINR,H,Properties & Real Estate,Properti & Real Estat,IDXPROPERT,Properti & Real Estat,Pengelola & Pengembang Real Estat,Pengembang & Operator Real Estat,PT Winner Nusantara Jaya Tbk,IDX Live
WINS,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",Wintermar Offshore Marine Tbk,IDX Live
WIRG,I,Technology,Teknologi,IDXTECHNO,Perangkat Lunak & Jasa TI,Perangkat Lunak,Perangkat Lunak,PT WIR ASIA Tbk,IDX Live
WMPP,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,"Ikan, Daging & Produk Unggas",PT Widodo Makmur Perkasa Tbk,IDX Live
WMUU,D,Consumer Non-Cyclicals,Barang Konsumen Primer,IDXNONCYC,Makanan & Minuman,Produk Makanan Pertanian,"Ikan, Daging & Produk Unggas",PT Widodo Makmur Unggas Tbk,IDX Live
WOMF,G,Financials,Keuangan,IDXFINANCE,Jasa Pembiayaan,Pembiayaan Konsumen,Pembiayaan Konsumen,PT Wahana Ottomitra Multiartha Tbk,IDX Live
WOOD,E,Consumer Cyclicals,Barang Konsumen Non-Primer,IDXCYCLIC,Barang Rumah Tangga,Barang Rumah Tangga,Produsen Furnitur Rumah,PT Integra Indocabinet Tbk,IDX Live
WOWS,A,Energy,Energi,IDXENERGY,"Minyak, Gas & Batu Bara","Pendukung Minyak, Gas & Batu Bara","Jasa & Perlengkapan Minyak, Gas & Batu Bara",PT Ginting Jaya Energi Tbk,IDX Live
WSBP,B,Basic Materials,Barang Baku,IDXBASIC,Barang Baku,Material Konstruksi,Material Konstruksi,PT Waskita Beton Precast Tbk.,IDX Live
WSKT,J,Infrastructures,Infrastruktur,IDXINFRA,Konstruksi Bangunan,Konstruksi Bangunan,Konstruksi Bangunan,PT Waskita Karya (Persero) Tbk,IDX Live
